Date,Cases,Deaths,Recovered,Travel_history,Province,City
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
05-12-20,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
05-12-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
05-12-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
05-12-20,1356,3,129,Local - Social Contact,Punjab,Lahore
05-12-20,593,18,80,Local - Social Contact,Sindh,Karachi
5/13/2020,3,0,1,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
5/13/2020,81,0,70,Local - Social Contact,Baluchistan,Quetta
5/13/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer
5/13/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer
5/13/2020,4,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/13/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Shigar
5/13/2020,0,4,0,Local - Social Contact,Gilgit-Baltistan,Astore
5/13/2020,43,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
5/13/2020,112,4,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/13/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/13/2020,19,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/13/2020,15,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/13/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/13/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/13/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/13/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/13/2020,13,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/13/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/13/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/13/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/13/2020,18,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/13/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/13/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/13/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/13/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/13/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/13/2020,336,9,79,Local - Social Contact,Punjab,Lahore
5/13/2020,731,16,606,Local - Social Contact,Sindh,Karachi
5/14/2020,14,0,7,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
5/14/2020,71,3,16,Local - Social Contact,Baluchistan,Quetta
5/14/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer
5/14/2020,5,0,0,Local - Social Contact,Gilgit-Baltistan,Diamer
5/14/2020,3,0,0,Local - Social Contact,Gilgit-Baltistan,Astore
5/14/2020,9,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/14/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Shigar
5/14/2020,63,1,8,Local - Social Contact,islamabad Capital Territory,Islamabad
5/14/2020,73,4,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/14/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/14/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/14/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/14/2020,18,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/14/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/14/2020,16,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/14/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/14/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/14/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/14/2020,21,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/14/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/14/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/14/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/14/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/14/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/14/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/14/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/14/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/14/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/14/2020,353,11,105,Local - Social Contact,Punjab,Lahore
5/14/2020,758,9,238,Local - Social Contact,Sindh,Karachi
5/15/2020,3,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
5/15/2020,147,1,41,Local - Social Contact,Baluchistan,Quetta
5/15/2020,16,0,6,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/15/2020,0,0,1,Local - Social Contact,Gilgit-Baltistan,Astore
5/15/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche
5/15/2020,44,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
5/15/2020,94,4,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/15/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/15/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/15/2020,11,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/15/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/15/2020,15,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/15/2020,9,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/15/2020,31,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/15/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/15/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/15/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/15/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/15/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/15/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/15/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/15/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/15/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/15/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/15/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/15/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/15/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/15/2020,287,11,84,Local - Social Contact,Punjab,Lahore
5/15/2020,817,12,533,Local - Social Contact,Sindh,Karachi
5/16/2020,4,0,1,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
5/16/2020,87,5,34,Local - Social Contact,Baluchistan,Quetta
5/16/2020,6,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/16/2020,0,0,1,Local - Social Contact,Gilgit-Baltistan,Astore
5/16/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Skardu
5/16/2020,55,0,13,Local - Social Contact,islamabad Capital Territory,Islamabad
5/16/2020,77,7,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/16/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/16/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/16/2020,12,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/16/2020,7,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/16/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/16/2020,25,3,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/16/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/16/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/16/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/16/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/16/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/16/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/16/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/16/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/16/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/16/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/16/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/16/2020,383,7,37,Local - Social Contact,Punjab,Lahore
5/16/2020,674,13,198,Local - Social Contact,Sindh,Karachi
5/17/2020,50,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
5/17/2020,67,8,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/17/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/17/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/17/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/17/2020,23,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/17/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/17/2020,37,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/17/2020,19,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/17/2020,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/17/2020,12,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/17/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/17/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/17/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/17/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza
5/17/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar
5/17/2020,0,0,2,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/17/2020,0,0,7,Local - Social Contact,Gilgit-Baltistan,Astore
5/17/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche
5/17/2020,787,9,405,Local - Social Contact,Sindh,Karachi
5/18/2020,37,2,0,Local - Social Contact,islamabad Capital Territory,Islamabad
5/18/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Kharmang
5/18/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Skardu
5/18/2020,0,0,2,Local - Social Contact,Gilgit-Baltistan,Shigar
5/18/2020,7,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/18/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar
5/18/2020,14,12,3,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/18/2020,8,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/18/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/18/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/18/2020,0,0,17,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/18/2020,9,1,3,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/18/2020,31,1,9,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/18/2020,5,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/18/2020,25,0,43,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/18/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/18/2020,13,0,12,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/18/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/18/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/18/2020,0,0,9,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/18/2020,5,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/18/2020,3,0,6,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/18/2020,2,0,12,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/18/2020,2,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/18/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/18/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/18/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/18/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/18/2020,4,1,9,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/18/2020,733,8,511,Local - Social Contact,Sindh,Karachi
5/18/2020,30,2,3,Local - Social Contact,Sindh,Hyderabad
5/18/2020,0,0,0,Local - Social Contact,Sindh,Jamshoro
5/18/2020,1,0,0,Local - Social Contact,Sindh,Badin
5/18/2020,1,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad
5/18/2020,2,0,0,Local - Social Contact,Sindh,Naushero Feroz
5/18/2020,0,0,0,Local - Social Contact,Sindh,Sujawal
5/18/2020,5,0,3,Local - Social Contact,Sindh,Thatta
5/18/2020,0,0,7,Local - Social Contact,Sindh,Sanghar
5/18/2020,0,0,2,Local - Social Contact,Sindh,Tando M. Khan
5/18/2020,0,0,0,Local - Social Contact,Sindh,Tando Allahyar
5/18/2020,31,0,3,Local - Social Contact,Sindh,Ghotki
5/18/2020,17,1,28,Local - Social Contact,Sindh,Sukkur
5/18/2020,1,0,19,Local - Social Contact,Sindh,Khairpur
5/18/2020,21,0,34,Local - Social Contact,Sindh,Larkana
5/18/2020,0,0,0,Local - Social Contact,Sindh,Dadu
5/18/2020,7,0,1,Local - Social Contact,Sindh,Kambar Shahdadkot
5/18/2020,2,1,6,Local - Social Contact,Sindh,Matiari
5/18/2020,5,0,1,Local - Social Contact,Sindh,Kashmore
5/18/2020,0,1,1,Local - Social Contact,Sindh,Mirpur Khas
5/18/2020,0,0,0,Local - Social Contact,Sindh,Umerkot
5/18/2020,0,0,0,Local - Social Contact,Sindh,Tharparkar
5/18/2020,7,0,40,Local - Social Contact,Sindh,Shikarpur
5/18/2020,1,0,2,Local - Social Contact,Sindh,Jacobabad
5/18/2020,0,0,23,Local - Social Contact,Sindh,Other
5/19/2020,104,0,38,Local - Social Contact,islamabad Capital Territory,Islamabad
5/19/2020,0,0,12,Local - Social Contact,Gilgit-Baltistan,Astore
5/19/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer
5/19/2020,0,0,4,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/19/2020,98,7,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/19/2020,12,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/19/2020,26,1,2,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/19/2020,4,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/19/2020,23,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/19/2020,8,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/19/2020,34,0,36,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/19/2020,18,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/19/2020,5,0,13,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/19/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/19/2020,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/19/2020,2,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/19/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/19/2020,6,1,14,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/19/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/19/2020,4,2,2,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/19/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/19/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/19/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/19/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/19/2020,7,0,16,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/19/2020,608,14,200,Local - Social Contact,Sindh,Karachi
5/19/2020,20,0,3,Local - Social Contact,Sindh,Hyderabad
5/19/2020,10,0,0,Local - Social Contact,Sindh,Jamshoro
5/19/2020,1,0,0,Local - Social Contact,Sindh,Badin
